look_id,look_name,source_page,product_sequence,product_name,sku,category,subcategory,collection,finish_code,finish_name,colour_name,price,currency,dimension_text,product_description,product_role,look_total_price,is_alternative,alternative_group_id,source_document,extraction_confidence,review_required,review_reason
look_018,Sublime,51,1,Kumin Cold-only faucet with sensor deck-control in polished chrome CP,K-18656IN-NDR-,faucet,,Kumin Cold-only,,polished chrome cp,,20990.0,INR,,Kumin Cold-only faucet with sensor deck-control in polished chrome CP,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,2,Beam single control lav faucet without drain,K-26040IN-4ND,faucet,,Beam,,,,5450.0,INR,,Beam single control lav faucet without drain,basin_faucet,156480.0,true,alt_group_018,Projectlookbook.pdf,high,false,
look_018,Sublime,51,3,Ladena 581mm x 402mm undercounter basin in white,K-2215IN-2-0,basin,,Ladena,,,white,9500.0,INR,581mm x 402mm,Ladena 581mm x 402mm undercounter basin in white,primary_basin,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,4,Summit mechanical faceplate in polished chrome,K-28475IN-M-CP,faceplate,,Summit,,polished chrome,,1850.0,INR,,Summit mechanical faceplate in polished chrome,faceplate,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,5,Purewash™ manual bidet,K-22860IN-2-0,bidet_seat,,Purewash™,,,,4000.0,INR,,Purewash™ manual bidet,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,6,"Complementary™ health faucet with side spray, metal hose in polished chrome",K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,"Complementary™ health faucet with side spray, metal hose in polished chrome",health_faucet,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,7,Spacity wall hung toilet with Quiet-Close™ slim seat cover in white,K-28922IN-S-0,toilet,,Spacity,,,white,19000.0,INR,,Spacity wall hung toilet with Quiet-Close™ slim seat cover in white,toilet,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,8,Cruz™ Soap dispenser and holder with frosted glass bottle in polished chrome,K-10712D-CP,soap_dispenser,,Cruz™ Soap,,polished chrome,,4630.0,INR,,Cruz™ Soap dispenser and holder with frosted glass bottle in polished chrome,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,9,Bardon™ touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™,,,white,33200.0,INR,,Bardon™ touchless hand dryer in white,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,10,Cruz bath grip in polished chrome,K-10701D-CP,accessory,,Cruz,,polished chrome,,7760.0,INR,,Cruz bath grip in polished chrome,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,11,Complementary™ tissue holder in polished chrome,K-5632IN-CP,accessory,,Complementary™,,polished chrome,,1650.0,INR,,Complementary™ tissue holder in polished chrome,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,12,Patio™ urinal sensor in polished chrome CP,K-24199IN-C01-,urinal,,Patio™,,,polished chrome cp,25000.0,INR,,Patio™ urinal sensor in polished chrome CP,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,13,Span round urinal with rear inlet in white 326mm x 363mm x 616mm,K-26475IN-ER-0,urinal,,Span,,,,15000.0,INR,326mm x 363mm x 616mm,Span round urinal with rear inlet in white 326mm x 363mm x 616mm,,156480.0,false,,Projectlookbook.pdf,high,false,
look_018,Sublime,51,14,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),K-20084IN-P-NA,in_wall_tank,,Instafit+,,,,10000.0,INR,,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),,156480.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,1,Kumin Cold-only faucet with sensor deck-control in polished chrome CP,K-18656IN-NDR-,faucet,,Kumin Cold-only,,polished chrome cp,,20990.0,INR,,Kumin Cold-only faucet with sensor deck-control in polished chrome CP,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,2,Fore Tri single control wall mount lav faucet trim in polished chrome,K-27481IN-4ND-CP,faucet,,Fore Tri,,polished chrome,,3500.0,INR,,Fore Tri single control wall mount lav faucet trim in polished chrome,basin_faucet,153950.0,true,alt_group_019,Projectlookbook.pdf,high,false,
look_019,Sublime,53,3,Ladena 581mm x 402mm undercounter basin in white,K-2215IN-2-0,basin,,Ladena,,,white,9500.0,INR,581mm x 402mm,Ladena 581mm x 402mm undercounter basin in white,primary_basin,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,4,Lynk™ mechanical faceplate in polished chrome,K-75890IN-M-CP,faceplate,,Lynk™,,polished chrome,,2750.0,INR,,Lynk™ mechanical faceplate in polished chrome,faceplate,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,5,Purewash™ manual bidet,K-22860IN-2-0,bidet_seat,,Purewash™,,,,4000.0,INR,,Purewash™ manual bidet,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,6,"Complementary™ health faucet with side spray, metal hose in polished chrome",K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,"Complementary™ health faucet with side spray, metal hose in polished chrome",health_faucet,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,7,Spacity wall hung toilet with Quiet-Close™ slim seat cover in white,K-28922IN-S-0,toilet,,Spacity,,,white,19000.0,INR,,Spacity wall hung toilet with Quiet-Close™ slim seat cover in white,toilet,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,8,Cruz™ Soap dispenser and holder with frosted glass bottle in polished chrome,K-10712D-CP,soap_dispenser,,Cruz™ Soap,,polished chrome,,4630.0,INR,,Cruz™ Soap dispenser and holder with frosted glass bottle in polished chrome,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,9,Bardon™ touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™,,,white,33200.0,INR,,Bardon™ touchless hand dryer in white,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,10,Cruz™ bath grip in polished chrome,K-10701D-CP,accessory,,Cruz™,,polished chrome,,7760.0,INR,,Cruz™ bath grip in polished chrome,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,11,Complementary™ tissue holder in polished chrome,K-5632IN-CP,accessory,,Complementary™,,polished chrome,,1650.0,INR,,Complementary™ tissue holder in polished chrome,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,12,Patio™ urinal sensor in polished chrome,K-24199IN-C01-CP,urinal,,Patio™,,,polished chrome,25000.0,INR,,Patio™ urinal sensor in polished chrome,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,13,Span round urinal with rear inlet in white 326mm x 363mm x 616mm,K-26475IN-ER-0,urinal,,Span,,,,15000.0,INR,326mm x 363mm x 616mm,Span round urinal with rear inlet in white 326mm x 363mm x 616mm,,153950.0,false,,Projectlookbook.pdf,high,false,
look_019,Sublime,53,14,SoftPress™ pneumatic flush valve,K-31538IN-NA,toilet,,SoftPress™,,,,6570.0,INR,,SoftPress™ pneumatic flush valve,,153950.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,1,Strayt™ Touchless cold only basin faucet in polished chrome,K-72866IN-ND-CP,faucet,,Strayt™ Touchless,,polished chrome,,26730.0,INR,,Strayt™ Touchless cold only basin faucet in polished chrome,basin_faucet,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,2,Vive single-control basin faucet without drain in polished chrome,K-23966IN-4ND-CP,faucet,,Vive,,polished chrome,,9500.0,INR,,Vive single-control basin faucet without drain in polished chrome,basin_faucet,204400.0,true,alt_group_020,Projectlookbook.pdf,high,false,
look_020,Imperial,55,3,Ladena 581mm x 402mm undercounter basin in white,K-2215IN-2-0,basin,,Ladena,,,white,9500.0,INR,581mm x 402mm,Ladena 581mm x 402mm undercounter basin in white,primary_basin,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,4,Pebble™ pneumatic faceplate in polished chrome,K-5413IN-P-CP,faceplate,,Pebble™,,polished chrome,,2400.0,INR,,Pebble™ pneumatic faceplate in polished chrome,faceplate,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,5,Purewash™ manual bidet,K-22860IN-2-0,bidet_seat,,Purewash™,,,,4000.0,INR,,Purewash™ manual bidet,,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,6,Elate® health faucet with hose & bracket in polished chrome,K-97258IN-CP,health_faucet,,Elate®,,polished chrome,,3900.0,INR,,Elate® health faucet with hose & bracket in polished chrome,health_faucet,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,7,Brazn Wall hung toilet with Quiet-Close™ seat cover in white,K-26994IN-0,toilet,,Brazn Wall,,,white,28000.0,INR,,Brazn Wall hung toilet with Quiet-Close™ seat cover in white,toilet,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,8,Bardon™ touchless soap dispenser in polished chrome,K-5487T-B-CP,soap_dispenser,,Bardon™,,polished chrome,,27300.0,INR,,Bardon™ touchless soap dispenser in polished chrome,,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,9,Bardon™ touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™,,,white,33200.0,INR,,Bardon™ touchless hand dryer in white,,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,10,Cruz™ bath grip in polished chrome,K-10701D-CP,accessory,,Cruz™,,polished chrome,,7760.0,INR,,Cruz™ bath grip in polished chrome,,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,11,Complementary™ square tissue holder without cover in polished chrome,K-25070IN-CP,accessory,,Complementary™,,polished chrome,,1810.0,INR,,Complementary™ square tissue holder without cover in polished chrome,,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,12,Patio™ urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,K-24199IN-C03-CP,urinal,,Patio™,,,polished chrome,26400.0,INR,,Patio™ urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,13,Tend urinal with rear spud in white 0.5L | 381mm x 330mm x 550mm,K-20713IN-ER-0,urinal,,Tend,,,,21000.0,INR,381mm x 330mm x 550mm,Tend urinal with rear spud in white 0.5L | 381mm x 330mm x 550mm,,204400.0,false,,Projectlookbook.pdf,high,false,
look_020,Imperial,55,14,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),K-20084IN-M-NP,in_wall_tank,,Instafit+,,,,12400.0,INR,,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),,204400.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,1,Kumin™ sensor faucet cold-only without drain in polished chrome,K-18655IN-ND-CP,drain,,Kumin™,,polished chrome,,23530.0,INR,,Kumin™ sensor faucet cold-only without drain in polished chrome,drain,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,2,Hone single-control basin faucet without drain in polished chrome,K-22534IN-4ND-CP,faucet,,Hone,,polished chrome,,9250.0,INR,,Hone single-control basin faucet without drain in polished chrome,basin_faucet,220700.0,true,alt_group_021,Projectlookbook.pdf,high,false,
look_021,Imperial,57,3,Forefront™ 418mm vessel basin with single faucet hole in white,K-2660IN-1-0,basin,,Forefront™,,,white,16000.0,INR,,Forefront™ 418mm vessel basin with single faucet hole in white,primary_basin,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,3,Pebble pneumatic faceplate in polished chrome,K-5413IN-P-CP,faceplate,,Pebble,,polished chrome,,2400.0,INR,,Pebble pneumatic faceplate in polished chrome,faceplate,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,5,Purewash™ manual bidet,K-22860IN-2-0,bidet_seat,,Purewash™,,,,4000.0,INR,,Purewash™ manual bidet,,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,6,Elate® health faucet with hose & bracket in polished chrome,K-97258IN-CP,health_faucet,,Elate®,,polished chrome,,3900.0,INR,,Elate® health faucet with hose & bracket in polished chrome,health_faucet,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,7,Brazn Wall hung toilet with Quiet-Close™ seat cover in white,K-26994IN-0,toilet,,Brazn Wall,,,white,28000.0,INR,,Brazn Wall hung toilet with Quiet-Close™ seat cover in white,toilet,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,8,Bardon™ touchless soap dispenser in polished chrome,K-5487T-B-CP,soap_dispenser,,Bardon™,,polished chrome,,27300.0,INR,,Bardon™ touchless soap dispenser in polished chrome,,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,9,Bardon™ touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™,,,white,33200.0,INR,,Bardon™ touchless hand dryer in white,,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,10,Cruz™ bath grip in polished chrome,K-10701D-CP,accessory,,Cruz™,,polished chrome,,7760.0,INR,,Cruz™ bath grip in polished chrome,,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,11,Complementary™ square tissue holder without cover in polished chrome,K-25070IN-CP,accessory,,Complementary™,,polished chrome,,1810.0,INR,,Complementary™ square tissue holder without cover in polished chrome,,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,12,Patio™ urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,K-24199IN-C03-CP,urinal,,Patio™,,,polished chrome,26400.0,INR,,Patio™ urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,13,Patio™ urinal with rear inlet 0.5L in white 332mm x 335mm x 642mm,K-18645IN-SS-0,urinal,,Patio™,,,,34000.0,INR,332mm x 335mm x 642mm,Patio™ urinal with rear inlet 0.5L in white 332mm x 335mm x 642mm,,220700.0,false,,Projectlookbook.pdf,high,false,
look_021,Imperial,57,14,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),K-20084IN-M-NP,in_wall_tank,,Instafit+,,,,12400.0,INR,,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),,220700.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,1,Composed™ wall mount sensor faucet cold only in polished chrome,K-25998T-CP,faucet,,Composed™,,polished chrome,,35000.0,INR,,Composed™ wall mount sensor faucet cold only in polished chrome,,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,2,Aleo+ single-control basin faucet without drain in polished chrome,K-72312IN-4ND-CP,faucet,,Aleo+,,polished chrome,,14500.0,INR,,Aleo+ single-control basin faucet without drain in polished chrome,basin_faucet,292460.0,true,alt_group_022,Projectlookbook.pdf,high,false,
look_022,Luxe,59,3,Ladena 581mm x 402mm undercounter basin in white,K-2215IN-2-0,basin,,Ladena,,,white,9500.0,INR,581mm x 402mm,Ladena 581mm x 402mm undercounter basin in white,primary_basin,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,4,Skim™ pneumatic faceplate in white with actuation button in brushed nickel,K-24149IN-F-BN,faceplate,,Skim™,,white with actuation button in brushed nickel,,10000.0,INR,,Skim™ pneumatic faceplate in white with actuation button in brushed nickel,faceplate,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,5,Veil™ wall hung toilet with C3-150 electronic cleansing seat in white,K-31014IN-0,toilet,,Veil™,,,white,91000.0,INR,,Veil™ wall hung toilet with C3-150 electronic cleansing seat in white,toilet,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,6,Elate® health faucet with hose & bracket in polished chrome,K-97258IN-CP,health_faucet,,Elate®,,polished chrome,,3900.0,INR,,Elate® health faucet with hose & bracket in polished chrome,health_faucet,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,7,Bardon™ touchless soap dispenser in polished chrome,K-5487T-B-CP,soap_dispenser,,Bardon™,,polished chrome,,27300.0,INR,,Bardon™ touchless soap dispenser in polished chrome,,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,8,Bardon™ Touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™ Touchless,,,white,33200.0,INR,,Bardon™ Touchless hand dryer in white,,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,9,Cruz™ bath grip in polished chrome,K-10701D-CP,accessory,,Cruz™,,polished chrome,,7760.0,INR,,Cruz™ bath grip in polished chrome,,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,10,Avid™ tissue holder in polished chrome,K-97502T-CP,accessory,,Avid™,,polished chrome,,6300.0,INR,,Avid™ tissue holder in polished chrome,,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,11,Patio™ Touchless urinal with rear inlet in white 1L with integrated sensor in white 332mm x 335mm x 642mm,K-16321IN-SS-0,urinal,,Patio™ Touchless,,,,58500.0,INR,332mm x 335mm x 642mm,Patio™ Touchless urinal with rear inlet in white 1L with integrated sensor in white 332mm x 335mm x 642mm,,292460.0,false,,Projectlookbook.pdf,high,false,
look_022,Luxe,59,12,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),K-20084IN-P-NA,in_wall_tank,,Instafit+,,,,10000.0,INR,,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),,292460.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,1,Oblo™ touchless basin faucet cold-only in polished chrome,K-8399IN-CP,faucet,,Oblo™,,polished chrome,,32000.0,INR,,Oblo™ touchless basin faucet cold-only in polished chrome,basin_faucet,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,2,ModernLife Edge™ single-control basin faucet without drain in polished chrome,K-25757IN-4ND-CP,faucet,,ModernLife Edge™,,polished chrome,,23000.0,INR,,ModernLife Edge™ single-control basin faucet without drain in polished chrome,basin_faucet,317240.0,true,alt_group_023,Projectlookbook.pdf,high,false,
look_023,Luxe,61,3,Forefront™ 418mm vessel basin with single faucet hole in white,K-2660IN-1-0,basin,,Forefront™,,,white,16000.0,INR,,Forefront™ 418mm vessel basin with single faucet hole in white,primary_basin,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,4,Summon touchless sensor face plate in black,K-24146IN-7,faceplate,,Summon,,black,,31280.0,INR,,Summon touchless sensor face plate in black,,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,5,Veil™ wall hung toilet with C3-150 electronic cleansing seat in white,K-31014IN-0,toilet,,Veil™,,,white,91000.0,INR,,Veil™ wall hung toilet with C3-150 electronic cleansing seat in white,toilet,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,6,Elate® health faucet with hose & bracket in polished chrome,K-97258IN-CP,health_faucet,,Elate®,,polished chrome,,3900.0,INR,,Elate® health faucet with hose & bracket in polished chrome,health_faucet,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,7,Bardon™ touchless soap dispenser in polished chrome,K-5487T-B-CP,soap_dispenser,,Bardon™,,polished chrome,,27300.0,INR,,Bardon™ touchless soap dispenser in polished chrome,,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,8,Bardon™ touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™,,,white,33200.0,INR,,Bardon™ touchless hand dryer in white,,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,9,Cruz™ bath grip in polished chrome,K-10701D-CP,accessory,,Cruz™,,polished chrome,,7760.0,INR,,Cruz™ bath grip in polished chrome,,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,10,Avid™ tissue holder in polished chrome,K-97502T-CP,accessory,,Avid™,,polished chrome,,6300.0,INR,,Avid™ tissue holder in polished chrome,,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,11,Patio™ Touchless urinal with rear inlet in white 1L with integrated sensor in white 332mm x 335mm x 642mm,K-16321IN-SS-0,urinal,,Patio™ Touchless,,,,58500.0,INR,332mm x 335mm x 642mm,Patio™ Touchless urinal with rear inlet in white 1L with integrated sensor in white 332mm x 335mm x 642mm,,317240.0,false,,Projectlookbook.pdf,high,false,
look_023,Luxe,61,12,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),K-20084IN-P-NA,in_wall_tank,,Instafit+,,,,10000.0,INR,,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),,317240.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,1,Parallel™ single-control basin faucet without drain in french gold,K-23472IN-4ND-AF,faucet,,Parallel™,,french gold,,20000.0,INR,,Parallel™ single-control basin faucet without drain in french gold,basin_faucet,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,2,Ladena 581mm x 402mm undercounter basin in black,K-2215IN-2-7,basin,,Ladena,,,black,10900.0,INR,581mm x 402mm,Ladena 581mm x 402mm undercounter basin in black,primary_basin,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,3,Skim™ Pneumatic faceplate in black with actuation button in brushed nickel,K-24149IN-F-BN,faceplate,,Skim™ Pneumatic,,black with actuation button in brushed nickel,,10000.0,INR,,Skim™ Pneumatic faceplate in black with actuation button in brushed nickel,faceplate,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,4,Spacity wall hung toilet with Quiet-Close™ slim seat cover in black,K-28922IN-S-7,toilet,,Spacity,,,black,23000.0,INR,,Spacity wall hung toilet with Quiet-Close™ slim seat cover in black,toilet,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,5,Elate® health faucet with hose & bracket in matte black,K-97258IN-ZZ-BL,health_faucet,,Elate®,,matte black,,6440.0,INR,,Elate® health faucet with hose & bracket in matte black,health_faucet,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,6,Bardon™ touchless soap dispenser in polished chrome,K-5487T-B-CP,soap_dispenser,,Bardon™,,polished chrome,,27300.0,INR,,Bardon™ touchless soap dispenser in polished chrome,,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,7,Bardon™ touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™,,,white,33200.0,INR,,Bardon™ touchless hand dryer in white,,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,8,Accent toilet tissue holder in french gold,K-25346IN-AF,toilet,,Accent,,,french gold,2400.0,INR,,Accent toilet tissue holder in french gold,toilet,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,9,Patio™ Urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,K-24199IN-C03-CP,urinal,,Patio™ Urinal,,,polished chrome,26400.0,INR,,Patio™ Urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,10,Tend urinal with rear spud in black 0.5L,K-20713IN-ER-7,urinal,,Tend,,,,26250.0,INR,,Tend urinal with rear spud in black 0.5L,,195890.0,false,,Projectlookbook.pdf,high,false,
look_024,Noir,63,11,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),K-20084IN-P-NA,in_wall_tank,,Instafit+,,,,10000.0,INR,,Instafit+ slim In wall tank 3/6 l full frame (87 mm thickness),,195890.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,1,ModernLife Edge™ single- control basin faucet without drain in rose gold,K-25757IN-4ND-RGD,faucet,,ModernLife Edge™,,rose gold,,32200.0,INR,,ModernLife Edge™ single- control basin faucet without drain in rose gold,basin_faucet,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,2,Ladena 581mm x 402mm undercounter basin in black,K-2215IN-2-7,basin,,Ladena,,,black,10900.0,INR,581mm x 402mm,Ladena 581mm x 402mm undercounter basin in black,primary_basin,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,3,Lynk™ pneumatic faceplate in matte black,K-75890IN-P-BL,faceplate,,Lynk™,,matte black,,6000.0,INR,,Lynk™ pneumatic faceplate in matte black,faceplate,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,4,Veil® wall hung toilet with Quiet-Close™ UF seat in black,K-75708IN-7,toilet,,Veil®,,,black,36340.0,INR,,Veil® wall hung toilet with Quiet-Close™ UF seat in black,toilet,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,5,Elate® health faucet with hose & bracket in matte black,K-97258IN-ZZ-BL,health_faucet,,Elate®,,matte black,,6440.0,INR,,Elate® health faucet with hose & bracket in matte black,health_faucet,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,6,Bardon™ touchless soap dispenser in polished chrome,K-5487T-B-CP,soap_dispenser,,Bardon™,,polished chrome,,27300.0,INR,,Bardon™ touchless soap dispenser in polished chrome,,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,7,Bardon™ touchless hand dryer in white,K-5486T-2-0P,hand_dryer,,Bardon™,,,white,33200.0,INR,,Bardon™ touchless hand dryer in white,,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,8,Accent toilet tissue holder in rose gold,K-25346IN-RGD,toilet,,Accent,,,rose gold,2860.0,INR,,Accent toilet tissue holder in rose gold,toilet,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,9,Patio™ urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,K-24199IN-C03-CP,urinal,,Patio™,,,polished chrome,26400.0,INR,,Patio™ urinal sensor with AC adaptor (AC+DC) with flushing adjustable in polished chrome,,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,10,Patio™ Touchless urinal with rear inlet in white 1L with integrated sensor in black 332mm x 335mm x 642mm,K-16321IN-7,urinal,,Patio™ Touchless,,,,73125.0,INR,332mm x 335mm x 642mm,Patio™ Touchless urinal with rear inlet in white 1L with integrated sensor in black 332mm x 335mm x 642mm,,264765.0,false,,Projectlookbook.pdf,high,false,
look_025,Noir,65,11,Instafit+ slim In wall tank 3/6L full frame (87 mm thickness),K-20084IN-P-NA,in_wall_tank,,Instafit+,,,,10000.0,INR,,Instafit+ slim In wall tank 3/6L full frame (87 mm thickness),,264765.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,1,Beam single control lavatory faucet without drain in polished chrome,K-26040IN-4ND-CP,faucet,,Beam,,polished chrome,,5450.0,INR,,Beam single control lavatory faucet without drain in polished chrome,basin_faucet,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,2,Apt Round vessel basing with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basing with single faucet hole in white NEW,primary_basin,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,4,Apt Round wall hung toilet in white NEW,K-29150IN-0,toilet,,Apt Round,,,white new,12500.0,INR,,Apt Round wall hung toilet in white NEW,toilet,55430.0,false,,Projectlookbook.pdf,high,false,
look_026,Elegance,67,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,55430.0,false,,Projectlookbook.pdf,high,false,
